,Entity,Code,Date,Total confirmed cases (cases),Days since the 100th total confirmed case (days),date,entity,type,Cumulative total tests
2508,Ethiopia,ETH,"Mar 30, 2020",16.0,,2020-03-30,,,
2509,Ethiopia,ETH,"Mar 31, 2020",23.0,,2020-03-31,,,
2510,Ethiopia,ETH,"Apr 1, 2020",25.0,,2020-04-01,,,
2511,Ethiopia,ETH,"Apr 2, 2020",29.0,,2020-04-02,,,
2512,Faeroe Islands,FRO,"Mar 20, 2020",72.0,,2020-03-20,,,
2513,Faeroe Islands,FRO,"Mar 21, 2020",80.0,,2020-03-21,,,
2514,Faeroe Islands,FRO,"Mar 22, 2020",92.0,,2020-03-22,,,
2515,Faeroe Islands,FRO,"Mar 23, 2020",115.0,0.0,2020-03-23,,,
2516,Faeroe Islands,FRO,"Mar 24, 2020",118.0,1.0,2020-03-24,,,
2517,Faeroe Islands,FRO,"Mar 25, 2020",122.0,2.0,2020-03-25,,,
2518,Faeroe Islands,FRO,"Mar 26, 2020",132.0,3.0,2020-03-26,,,
2519,Faeroe Islands,FRO,"Mar 27, 2020",140.0,4.0,2020-03-27,,,
2520,Faeroe Islands,FRO,"Mar 28, 2020",144.0,5.0,2020-03-28,,,
2521,Faeroe Islands,FRO,"Mar 29, 2020",155.0,6.0,2020-03-29,,,
2522,Faeroe Islands,FRO,"Mar 30, 2020",159.0,7.0,2020-03-30,,,
2523,Faeroe Islands,FRO,"Mar 31, 2020",168.0,8.0,2020-03-31,,,
2524,Faeroe Islands,FRO,"Apr 1, 2020",169.0,9.0,2020-04-01,,,
2525,Faeroe Islands,FRO,"Apr 2, 2020",173.0,10.0,2020-04-02,,,
2526,Falkland Islands,FLK,"Mar 31, 2020",0.0,,2020-03-31,,,
2527,Fiji,FJI,"Mar 20, 2020",1.0,,2020-03-20,,,
2528,Fiji,FJI,"Mar 21, 2020",1.0,,2020-03-21,,,
2529,Fiji,FJI,"Mar 22, 2020",2.0,,2020-03-22,,,
2530,Fiji,FJI,"Mar 23, 2020",3.0,,2020-03-23,,,
2531,Fiji,FJI,"Mar 24, 2020",4.0,,2020-03-24,,,
2532,Fiji,FJI,"Mar 25, 2020",5.0,,2020-03-25,,,
2533,Fiji,FJI,"Mar 26, 2020",5.0,,2020-03-26,,,
2534,Fiji,FJI,"Mar 27, 2020",5.0,,2020-03-27,,,
2535,Fiji,FJI,"Mar 28, 2020",5.0,,2020-03-28,,,
2536,Fiji,FJI,"Mar 29, 2020",5.0,,2020-03-29,,,
2537,Fiji,FJI,"Mar 30, 2020",5.0,,2020-03-30,,,
2538,Fiji,FJI,"Mar 31, 2020",5.0,,2020-03-31,,,
2539,Fiji,FJI,"Apr 1, 2020",5.0,,2020-04-01,,,
2540,Fiji,FJI,"Apr 2, 2020",7.0,,2020-04-02,,,
2541,Finland,FIN,"Dec 31, 2019",0.0,,2019-12-31,,,
2542,Finland,FIN,"Jan 1, 2020",0.0,,2020-01-01,,,
2543,Finland,FIN,"Jan 2, 2020",0.0,,2020-01-02,,,
2544,Finland,FIN,"Jan 3, 2020",0.0,,2020-01-03,,,
2545,Finland,FIN,"Jan 4, 2020",0.0,,2020-01-04,,,
2546,Finland,FIN,"Jan 5, 2020",0.0,,2020-01-05,,,
2547,Finland,FIN,"Jan 6, 2020",0.0,,2020-01-06,,,
2548,Finland,FIN,"Jan 7, 2020",0.0,,2020-01-07,,,
2549,Finland,FIN,"Jan 8, 2020",0.0,,2020-01-08,,,
2550,Finland,FIN,"Jan 9, 2020",0.0,,2020-01-09,,,
2551,Finland,FIN,"Jan 10, 2020",0.0,,2020-01-10,,,
2552,Finland,FIN,"Jan 11, 2020",0.0,,2020-01-11,,,
2553,Finland,FIN,"Jan 12, 2020",0.0,,2020-01-12,,,
2554,Finland,FIN,"Jan 13, 2020",0.0,,2020-01-13,,,
2555,Finland,FIN,"Jan 14, 2020",0.0,,2020-01-14,,,
2556,Finland,FIN,"Jan 15, 2020",0.0,,2020-01-15,,,
2557,Finland,FIN,"Jan 16, 2020",0.0,,2020-01-16,,,
2558,Finland,FIN,"Jan 17, 2020",0.0,,2020-01-17,,,
2559,Finland,FIN,"Jan 18, 2020",0.0,,2020-01-18,,,
2560,Finland,FIN,"Jan 19, 2020",0.0,,2020-01-19,,,
2561,Finland,FIN,"Jan 20, 2020",0.0,,2020-01-20,,,
2562,Finland,FIN,"Jan 21, 2020",0.0,,2020-01-21,,,
2563,Finland,FIN,"Jan 22, 2020",0.0,,2020-01-22,,,
2564,Finland,FIN,"Jan 23, 2020",0.0,,2020-01-23,,,
2565,Finland,FIN,"Jan 24, 2020",0.0,,2020-01-24,,,
2566,Finland,FIN,"Jan 25, 2020",0.0,,2020-01-25,,,
2567,Finland,FIN,"Jan 26, 2020",0.0,,2020-01-26,,,
2568,Finland,FIN,"Jan 27, 2020",0.0,,2020-01-27,,,
2569,Finland,FIN,"Jan 28, 2020",0.0,,2020-01-28,,,
2570,Finland,FIN,"Jan 29, 2020",0.0,,2020-01-29,,,
2571,Finland,FIN,"Jan 30, 2020",1.0,,2020-01-30,,,
2572,Finland,FIN,"Jan 31, 2020",1.0,,2020-01-31,,,
2573,Finland,FIN,"Feb 1, 2020",1.0,,2020-02-01,,,
2574,Finland,FIN,"Feb 2, 2020",1.0,,2020-02-02,,,
2575,Finland,FIN,"Feb 3, 2020",1.0,,2020-02-03,,,
2576,Finland,FIN,"Feb 4, 2020",1.0,,2020-02-04,,,
2577,Finland,FIN,"Feb 5, 2020",1.0,,2020-02-05,,,
2578,Finland,FIN,"Feb 6, 2020",1.0,,2020-02-06,,,
2579,Finland,FIN,"Feb 7, 2020",1.0,,2020-02-07,,,
2580,Finland,FIN,"Feb 8, 2020",1.0,,2020-02-08,,,
2581,Finland,FIN,"Feb 9, 2020",1.0,,2020-02-09,,,
2582,Finland,FIN,"Feb 10, 2020",1.0,,2020-02-10,,,
2583,Finland,FIN,"Feb 11, 2020",1.0,,2020-02-11,,,
2584,Finland,FIN,"Feb 12, 2020",1.0,,2020-02-12,,,
2585,Finland,FIN,"Feb 13, 2020",1.0,,2020-02-13,,,
2586,Finland,FIN,"Feb 14, 2020",1.0,,2020-02-14,,,
2587,Finland,FIN,"Feb 15, 2020",1.0,,2020-02-15,,,
2588,Finland,FIN,"Feb 16, 2020",1.0,,2020-02-16,,,
2589,Finland,FIN,"Feb 17, 2020",1.0,,2020-02-17,,,
2590,Finland,FIN,"Feb 18, 2020",1.0,,2020-02-18,,,
2591,Finland,FIN,"Feb 19, 2020",1.0,,2020-02-19,,,
2592,Finland,FIN,"Feb 20, 2020",1.0,,2020-02-20,,,
2593,Finland,FIN,"Feb 21, 2020",1.0,,2020-02-21,,,
2594,Finland,FIN,"Feb 22, 2020",1.0,,2020-02-22,,,
2595,Finland,FIN,"Feb 23, 2020",1.0,,2020-02-23,,,
2596,Finland,FIN,"Feb 24, 2020",1.0,,2020-02-24,,,
2597,Finland,FIN,"Feb 25, 2020",1.0,,2020-02-25,,,
2598,Finland,FIN,"Feb 26, 2020",1.0,,2020-02-26,,,
2599,Finland,FIN,"Feb 27, 2020",2.0,,2020-02-27,,,
2600,Finland,FIN,"Feb 28, 2020",2.0,,2020-02-28,,,
2601,Finland,FIN,"Feb 29, 2020",3.0,,2020-02-29,,,
2602,Finland,FIN,"Mar 1, 2020",3.0,,2020-03-01,,,
2603,Finland,FIN,"Mar 2, 2020",6.0,,2020-03-02,,,
2604,Finland,FIN,"Mar 4, 2020",7.0,,2020-03-04,,,
2605,Finland,FIN,"Mar 6, 2020",12.0,,2020-03-06,,,
2606,Finland,FIN,"Mar 7, 2020",19.0,,2020-03-07,,,
2607,Finland,FIN,"Mar 9, 2020",30.0,,2020-03-09,,,
2608,Finland,FIN,"Mar 10, 2020",40.0,,2020-03-10,,,
2609,Finland,FIN,"Mar 12, 2020",59.0,,2020-03-12,,,
2610,Finland,FIN,"Mar 13, 2020",155.0,0.0,2020-03-13,,,
2611,Finland,FIN,"Mar 14, 2020",,1.0,2020-03-14,,,
2612,Finland,FIN,"Mar 15, 2020",210.0,2.0,2020-03-15,,,
2613,Finland,FIN,"Mar 16, 2020",267.0,3.0,2020-03-16,,,
2614,Finland,FIN,"Mar 17, 2020",272.0,4.0,2020-03-17,,,
2615,Finland,FIN,"Mar 18, 2020",319.0,5.0,2020-03-18,,,
2616,Finland,FIN,"Mar 19, 2020",369.0,6.0,2020-03-19,,,
2617,Finland,FIN,"Mar 20, 2020",400.0,7.0,2020-03-20,,,
2618,Finland,FIN,"Mar 21, 2020",450.0,8.0,2020-03-21,,,
2619,Finland,FIN,"Mar 22, 2020",521.0,9.0,2020-03-22,,,
2620,Finland,FIN,"Mar 23, 2020",626.0,10.0,2020-03-23,,,
2621,Finland,FIN,"Mar 24, 2020",700.0,11.0,2020-03-24,,,
2622,Finland,FIN,"Mar 25, 2020",792.0,12.0,2020-03-25,,,
2623,Finland,FIN,"Mar 26, 2020",880.0,13.0,2020-03-26,,,
2624,Finland,FIN,"Mar 27, 2020",958.0,14.0,2020-03-27,,,
2625,Finland,FIN,"Mar 28, 2020",1025.0,15.0,2020-03-28,,,
2626,Finland,FIN,"Mar 29, 2020",1218.0,16.0,2020-03-29,,,
2627,Finland,FIN,"Mar 30, 2020",1218.0,17.0,2020-03-30,,,
2628,Finland,FIN,"Mar 31, 2020",1313.0,18.0,2020-03-31,,,
2629,Finland,FIN,"Apr 1, 2020",1384.0,19.0,2020-04-01,,,
2630,Finland,FIN,"Apr 2, 2020",1446.0,20.0,2020-04-02,,,
2631,France,FRA,"Dec 31, 2019",0.0,,2019-12-31,,,
2632,France,FRA,"Jan 1, 2020",0.0,,2020-01-01,,,
2633,France,FRA,"Jan 2, 2020",0.0,,2020-01-02,,,
2634,France,FRA,"Jan 3, 2020",0.0,,2020-01-03,,,
2635,France,FRA,"Jan 4, 2020",0.0,,2020-01-04,,,
2636,France,FRA,"Jan 5, 2020",0.0,,2020-01-05,,,
2637,France,FRA,"Jan 6, 2020",0.0,,2020-01-06,,,
2638,France,FRA,"Jan 7, 2020",0.0,,2020-01-07,,,
2639,France,FRA,"Jan 8, 2020",0.0,,2020-01-08,,,
2640,France,FRA,"Jan 9, 2020",0.0,,2020-01-09,,,
2641,France,FRA,"Jan 10, 2020",0.0,,2020-01-10,,,
2642,France,FRA,"Jan 11, 2020",0.0,,2020-01-11,,,
2643,France,FRA,"Jan 12, 2020",0.0,,2020-01-12,,,
2644,France,FRA,"Jan 13, 2020",0.0,,2020-01-13,,,
2645,France,FRA,"Jan 14, 2020",0.0,,2020-01-14,,,
2646,France,FRA,"Jan 15, 2020",0.0,,2020-01-15,,,
2647,France,FRA,"Jan 16, 2020",0.0,,2020-01-16,,,
2648,France,FRA,"Jan 17, 2020",0.0,,2020-01-17,,,
2649,France,FRA,"Jan 18, 2020",0.0,,2020-01-18,,,
2650,France,FRA,"Jan 19, 2020",0.0,,2020-01-19,,,
2651,France,FRA,"Jan 20, 2020",0.0,,2020-01-20,,,
2652,France,FRA,"Jan 21, 2020",0.0,,2020-01-21,,,
2653,France,FRA,"Jan 22, 2020",0.0,,2020-01-22,,,
2654,France,FRA,"Jan 23, 2020",0.0,,2020-01-23,,,
2655,France,FRA,"Jan 24, 2020",0.0,,2020-01-24,,,
2656,France,FRA,"Jan 25, 2020",3.0,,2020-01-25,,,
2657,France,FRA,"Jan 26, 2020",3.0,,2020-01-26,,,
2658,France,FRA,"Jan 27, 2020",3.0,,2020-01-27,,,
2659,France,FRA,"Jan 28, 2020",3.0,,2020-01-28,,,
2660,France,FRA,"Jan 29, 2020",4.0,,2020-01-29,,,
2661,France,FRA,"Jan 30, 2020",5.0,,2020-01-30,,,
2662,France,FRA,"Jan 31, 2020",6.0,,2020-01-31,,,
2663,France,FRA,"Feb 1, 2020",6.0,,2020-02-01,,,
2664,France,FRA,"Feb 2, 2020",6.0,,2020-02-02,,,
2665,France,FRA,"Feb 3, 2020",6.0,,2020-02-03,,,
2666,France,FRA,"Feb 4, 2020",6.0,,2020-02-04,,,
2667,France,FRA,"Feb 5, 2020",6.0,,2020-02-05,,,
2668,France,FRA,"Feb 6, 2020",6.0,,2020-02-06,,,
2669,France,FRA,"Feb 7, 2020",6.0,,2020-02-07,,,
2670,France,FRA,"Feb 8, 2020",11.0,,2020-02-08,,,
2671,France,FRA,"Feb 9, 2020",11.0,,2020-02-09,,,
2672,France,FRA,"Feb 10, 2020",11.0,,2020-02-10,,,
2673,France,FRA,"Feb 11, 2020",11.0,,2020-02-11,,,
2674,France,FRA,"Feb 12, 2020",11.0,,2020-02-12,,,
2675,France,FRA,"Feb 13, 2020",11.0,,2020-02-13,,,
2676,France,FRA,"Feb 14, 2020",11.0,,2020-02-14,,,
2677,France,FRA,"Feb 15, 2020",11.0,,2020-02-15,,,
2678,France,FRA,"Feb 16, 2020",11.0,,2020-02-16,,,
2679,France,FRA,"Feb 17, 2020",12.0,,2020-02-17,,,
2680,France,FRA,"Feb 18, 2020",12.0,,2020-02-18,,,
2681,France,FRA,"Feb 19, 2020",12.0,,2020-02-19,,,
2682,France,FRA,"Feb 20, 2020",12.0,,2020-02-20,,,
2683,France,FRA,"Feb 21, 2020",12.0,,2020-02-21,,,
2684,France,FRA,"Feb 22, 2020",12.0,,2020-02-22,,,
2685,France,FRA,"Feb 23, 2020",12.0,,2020-02-23,,,
2686,France,FRA,"Feb 24, 2020",12.0,,2020-02-24,,,
2687,France,FRA,"Feb 25, 2020",12.0,,2020-02-25,,,
2688,France,FRA,"Feb 26, 2020",14.0,,2020-02-26,,,
2689,France,FRA,"Feb 27, 2020",17.0,,2020-02-27,,,
2690,France,FRA,"Feb 28, 2020",38.0,,2020-02-28,,,
2691,France,FRA,"Feb 29, 2020",57.0,,2020-02-29,,,
2692,France,FRA,"Mar 1, 2020",100.0,0.0,2020-03-01,,,
2693,France,FRA,"Mar 2, 2020",130.0,1.0,2020-03-02,,,
2694,France,FRA,"Mar 3, 2020",178.0,2.0,2020-03-03,,,
2695,France,FRA,"Mar 4, 2020",212.0,3.0,2020-03-04,,,
2696,France,FRA,"Mar 5, 2020",285.0,4.0,2020-03-05,,,
2697,France,FRA,"Mar 6, 2020",423.0,5.0,2020-03-06,,,
2698,France,FRA,"Mar 7, 2020",613.0,6.0,2020-03-07,,,
2699,France,FRA,"Mar 8, 2020",716.0,7.0,2020-03-08,,,
2700,France,FRA,"Mar 9, 2020",1126.0,8.0,2020-03-09,,,
2701,France,FRA,"Mar 10, 2020",1412.0,9.0,2020-03-10,,,
2702,France,FRA,"Mar 11, 2020",1784.0,10.0,2020-03-11,,,
2703,France,FRA,"Mar 12, 2020",2281.0,11.0,2020-03-12,,,
2704,France,FRA,"Mar 13, 2020",2876.0,12.0,2020-03-13,,,
2705,France,FRA,"Mar 14, 2020",3661.0,13.0,2020-03-14,,,
2706,France,FRA,"Mar 15, 2020",4499.0,14.0,2020-03-15,,,
2707,France,FRA,"Mar 16, 2020",5423.0,15.0,2020-03-16,,,
2708,France,FRA,"Mar 17, 2020",6633.0,16.0,2020-03-17,,,
2709,France,FRA,"Mar 18, 2020",7730.0,17.0,2020-03-18,,,
2710,France,FRA,"Mar 19, 2020",9134.0,18.0,2020-03-19,,,
2711,France,FRA,"Mar 20, 2020",10995.0,19.0,2020-03-20,,,
2712,France,FRA,"Mar 21, 2020",12612.0,20.0,2020-03-21,,,
2713,France,FRA,"Mar 22, 2020",14459.0,21.0,2020-03-22,,,
2714,France,FRA,"Mar 23, 2020",16018.0,22.0,2020-03-23,,,
2715,France,FRA,"Mar 24, 2020",19856.0,23.0,2020-03-24,,,
2716,France,FRA,"Mar 25, 2020",22302.0,24.0,2020-03-25,,,
2717,France,FRA,"Mar 26, 2020",25233.0,25.0,2020-03-26,,,
2718,France,FRA,"Mar 27, 2020",29155.0,26.0,2020-03-27,,,
2719,France,FRA,"Mar 28, 2020",32964.0,27.0,2020-03-28,,,
2720,France,FRA,"Mar 29, 2020",37575.0,28.0,2020-03-29,,,
2721,France,FRA,"Mar 30, 2020",40174.0,29.0,2020-03-30,,,
2722,France,FRA,"Mar 31, 2020",44550.0,30.0,2020-03-31,,,
2723,France,FRA,"Apr 1, 2020",52128.0,31.0,2020-04-01,,,
2724,France,FRA,"Apr 2, 2020",56989.0,32.0,2020-04-02,,,
2725,French Polynesia,PYF,"Mar 19, 2020",3.0,,2020-03-19,,,
2726,French Polynesia,PYF,"Mar 20, 2020",3.0,,2020-03-20,,,
2727,French Polynesia,PYF,"Mar 21, 2020",15.0,,2020-03-21,,,
2728,French Polynesia,PYF,"Mar 22, 2020",17.0,,2020-03-22,,,
2729,French Polynesia,PYF,"Mar 23, 2020",18.0,,2020-03-23,,,
2730,French Polynesia,PYF,"Mar 24, 2020",23.0,,2020-03-24,,,
2731,French Polynesia,PYF,"Mar 25, 2020",25.0,,2020-03-25,,,
2732,French Polynesia,PYF,"Mar 26, 2020",25.0,,2020-03-26,,,
2733,French Polynesia,PYF,"Mar 27, 2020",30.0,,2020-03-27,,,
2734,French Polynesia,PYF,"Mar 28, 2020",30.0,,2020-03-28,,,
2735,French Polynesia,PYF,"Mar 29, 2020",34.0,,2020-03-29,,,
2736,French Polynesia,PYF,"Mar 30, 2020",35.0,,2020-03-30,,,
2737,French Polynesia,PYF,"Mar 31, 2020",36.0,,2020-03-31,,,
2738,French Polynesia,PYF,"Apr 1, 2020",37.0,,2020-04-01,,,
2739,French Polynesia,PYF,"Apr 2, 2020",37.0,,2020-04-02,,,
2740,Gabon,GAB,"Mar 13, 2020",1.0,,2020-03-13,,,
2741,Gabon,GAB,"Mar 15, 2020",1.0,,2020-03-15,,,
2742,Gabon,GAB,"Mar 16, 2020",1.0,,2020-03-16,,,
2743,Gabon,GAB,"Mar 17, 2020",1.0,,2020-03-17,,,
2744,Gabon,GAB,"Mar 18, 2020",1.0,,2020-03-18,,,
2745,Gabon,GAB,"Mar 19, 2020",3.0,,2020-03-19,,,
2746,Gabon,GAB,"Mar 20, 2020",3.0,,2020-03-20,,,
2747,Gabon,GAB,"Mar 21, 2020",3.0,,2020-03-21,,,
2748,Gabon,GAB,"Mar 22, 2020",3.0,,2020-03-22,,,
2749,Gabon,GAB,"Mar 23, 2020",6.0,,2020-03-23,,,
2750,Gabon,GAB,"Mar 24, 2020",6.0,,2020-03-24,,,
2751,Gabon,GAB,"Mar 25, 2020",6.0,,2020-03-25,,,
2752,Gabon,GAB,"Mar 26, 2020",6.0,,2020-03-26,,,
2753,Gabon,GAB,"Mar 27, 2020",7.0,,2020-03-27,,,
2754,Gabon,GAB,"Mar 28, 2020",7.0,,2020-03-28,,,
2755,Gabon,GAB,"Mar 29, 2020",7.0,,2020-03-29,,,
2756,Gabon,GAB,"Mar 30, 2020",7.0,,2020-03-30,,,
2757,Gabon,GAB,"Mar 31, 2020",7.0,,2020-03-31,,,
2758,Gabon,GAB,"Apr 1, 2020",16.0,,2020-04-01,,,
2759,Gabon,GAB,"Apr 2, 2020",18.0,,2020-04-02,,,
2760,Gambia,GMB,"Mar 18, 2020",1.0,,2020-03-18,,,
2761,Gambia,GMB,"Mar 19, 2020",1.0,,2020-03-19,,,
2762,Gambia,GMB,"Mar 20, 2020",1.0,,2020-03-20,,,
2763,Gambia,GMB,"Mar 21, 2020",1.0,,2020-03-21,,,
2764,Gambia,GMB,"Mar 22, 2020",1.0,,2020-03-22,,,
2765,Gambia,GMB,"Mar 23, 2020",1.0,,2020-03-23,,,
2766,Gambia,GMB,"Mar 24, 2020",2.0,,2020-03-24,,,
2767,Gambia,GMB,"Mar 25, 2020",3.0,,2020-03-25,,,
2768,Gambia,GMB,"Mar 26, 2020",3.0,,2020-03-26,,,
2769,Gambia,GMB,"Mar 27, 2020",3.0,,2020-03-27,,,
2770,Gambia,GMB,"Mar 28, 2020",3.0,,2020-03-28,,,
2771,Gambia,GMB,"Mar 29, 2020",3.0,,2020-03-29,,,
2772,Gambia,GMB,"Mar 30, 2020",3.0,,2020-03-30,,,
2773,Gambia,GMB,"Mar 31, 2020",4.0,,2020-03-31,,,
2774,Gambia,GMB,"Apr 1, 2020",4.0,,2020-04-01,,,
2775,Gambia,GMB,"Apr 2, 2020",4.0,,2020-04-02,,,
2776,Georgia,GEO,"Dec 31, 2019",0.0,,2019-12-31,,,
2777,Georgia,GEO,"Jan 1, 2020",0.0,,2020-01-01,,,
2778,Georgia,GEO,"Jan 2, 2020",0.0,,2020-01-02,,,
2779,Georgia,GEO,"Jan 3, 2020",0.0,,2020-01-03,,,
2780,Georgia,GEO,"Jan 4, 2020",0.0,,2020-01-04,,,
2781,Georgia,GEO,"Jan 5, 2020",0.0,,2020-01-05,,,
2782,Georgia,GEO,"Jan 6, 2020",0.0,,2020-01-06,,,
2783,Georgia,GEO,"Jan 7, 2020",0.0,,2020-01-07,,,
2784,Georgia,GEO,"Jan 8, 2020",0.0,,2020-01-08,,,
2785,Georgia,GEO,"Jan 9, 2020",0.0,,2020-01-09,,,
2786,Georgia,GEO,"Jan 10, 2020",0.0,,2020-01-10,,,
2787,Georgia,GEO,"Jan 11, 2020",0.0,,2020-01-11,,,
2788,Georgia,GEO,"Jan 12, 2020",0.0,,2020-01-12,,,
2789,Georgia,GEO,"Jan 13, 2020",0.0,,2020-01-13,,,
2790,Georgia,GEO,"Jan 14, 2020",0.0,,2020-01-14,,,
2791,Georgia,GEO,"Jan 15, 2020",0.0,,2020-01-15,,,
2792,Georgia,GEO,"Jan 16, 2020",0.0,,2020-01-16,,,
2793,Georgia,GEO,"Jan 17, 2020",0.0,,2020-01-17,,,
2794,Georgia,GEO,"Jan 18, 2020",0.0,,2020-01-18,,,
2795,Georgia,GEO,"Jan 19, 2020",0.0,,2020-01-19,,,
2796,Georgia,GEO,"Jan 20, 2020",0.0,,2020-01-20,,,
2797,Georgia,GEO,"Jan 21, 2020",0.0,,2020-01-21,,,
2798,Georgia,GEO,"Jan 22, 2020",0.0,,2020-01-22,,,
2799,Georgia,GEO,"Jan 23, 2020",0.0,,2020-01-23,,,
2800,Georgia,GEO,"Jan 24, 2020",0.0,,2020-01-24,,,
2801,Georgia,GEO,"Jan 25, 2020",0.0,,2020-01-25,,,
2802,Georgia,GEO,"Jan 26, 2020",0.0,,2020-01-26,,,
2803,Georgia,GEO,"Jan 27, 2020",0.0,,2020-01-27,,,
2804,Georgia,GEO,"Jan 28, 2020",0.0,,2020-01-28,,,
2805,Georgia,GEO,"Jan 29, 2020",0.0,,2020-01-29,,,
2806,Georgia,GEO,"Jan 30, 2020",0.0,,2020-01-30,,,
2807,Georgia,GEO,"Jan 31, 2020",0.0,,2020-01-31,,,
2808,Georgia,GEO,"Feb 1, 2020",0.0,,2020-02-01,,,
2809,Georgia,GEO,"Feb 2, 2020",0.0,,2020-02-02,,,
2810,Georgia,GEO,"Feb 3, 2020",0.0,,2020-02-03,,,
2811,Georgia,GEO,"Feb 4, 2020",0.0,,2020-02-04,,,
2812,Georgia,GEO,"Feb 5, 2020",0.0,,2020-02-05,,,
2813,Georgia,GEO,"Feb 6, 2020",0.0,,2020-02-06,,,
2814,Georgia,GEO,"Feb 7, 2020",0.0,,2020-02-07,,,
2815,Georgia,GEO,"Feb 8, 2020",0.0,,2020-02-08,,,
2816,Georgia,GEO,"Feb 9, 2020",0.0,,2020-02-09,,,
2817,Georgia,GEO,"Feb 10, 2020",0.0,,2020-02-10,,,
2818,Georgia,GEO,"Feb 11, 2020",0.0,,2020-02-11,,,
2819,Georgia,GEO,"Feb 12, 2020",0.0,,2020-02-12,,,
2820,Georgia,GEO,"Feb 13, 2020",0.0,,2020-02-13,,,
2821,Georgia,GEO,"Feb 14, 2020",0.0,,2020-02-14,,,
2822,Georgia,GEO,"Feb 15, 2020",0.0,,2020-02-15,,,
2823,Georgia,GEO,"Feb 16, 2020",0.0,,2020-02-16,,,
2824,Georgia,GEO,"Feb 17, 2020",0.0,,2020-02-17,,,
2825,Georgia,GEO,"Feb 18, 2020",0.0,,2020-02-18,,,
2826,Georgia,GEO,"Feb 19, 2020",0.0,,2020-02-19,,,
2827,Georgia,GEO,"Feb 20, 2020",0.0,,2020-02-20,,,
2828,Georgia,GEO,"Feb 21, 2020",0.0,,2020-02-21,,,
2829,Georgia,GEO,"Feb 22, 2020",0.0,,2020-02-22,,,
2830,Georgia,GEO,"Feb 23, 2020",0.0,,2020-02-23,,,
2831,Georgia,GEO,"Feb 24, 2020",0.0,,2020-02-24,,,
2832,Georgia,GEO,"Feb 25, 2020",0.0,,2020-02-25,,,
2833,Georgia,GEO,"Feb 26, 2020",0.0,,2020-02-26,,,
2834,Georgia,GEO,"Feb 27, 2020",1.0,,2020-02-27,,,
2835,Georgia,GEO,"Feb 28, 2020",1.0,,2020-02-28,,,
2836,Georgia,GEO,"Feb 29, 2020",2.0,,2020-02-29,,,
2837,Georgia,GEO,"Mar 1, 2020",3.0,,2020-03-01,,,
2838,Georgia,GEO,"Mar 2, 2020",3.0,,2020-03-02,,,
2839,Georgia,GEO,"Mar 5, 2020",3.0,,2020-03-05,,,
2840,Georgia,GEO,"Mar 6, 2020",9.0,,2020-03-06,,,
2841,Georgia,GEO,"Mar 8, 2020",12.0,,2020-03-08,,,
2842,Georgia,GEO,"Mar 9, 2020",13.0,,2020-03-09,,,
2843,Georgia,GEO,"Mar 10, 2020",15.0,,2020-03-10,,,
2844,Georgia,GEO,"Mar 11, 2020",23.0,,2020-03-11,,,
2845,Georgia,GEO,"Mar 12, 2020",24.0,,2020-03-12,,,
2846,Georgia,GEO,"Mar 13, 2020",25.0,,2020-03-13,,,
2847,Georgia,GEO,"Mar 14, 2020",30.0,,2020-03-14,,,
2848,Georgia,GEO,"Mar 15, 2020",30.0,,2020-03-15,,,
2849,Georgia,GEO,"Mar 16, 2020",30.0,,2020-03-16,,,
2850,Georgia,GEO,"Mar 17, 2020",33.0,,2020-03-17,,,
2851,Georgia,GEO,"Mar 18, 2020",34.0,,2020-03-18,,,
2852,Georgia,GEO,"Mar 19, 2020",34.0,,2020-03-19,,,
2853,Georgia,GEO,"Mar 20, 2020",40.0,,2020-03-20,,,
2854,Georgia,GEO,"Mar 21, 2020",43.0,,2020-03-21,,,
2855,Georgia,GEO,"Mar 22, 2020",49.0,,2020-03-22,,,
2856,Georgia,GEO,"Mar 23, 2020",54.0,,2020-03-23,,,
2857,Georgia,GEO,"Mar 24, 2020",61.0,,2020-03-24,,,
2858,Georgia,GEO,"Mar 25, 2020",70.0,,2020-03-25,,,
2859,Georgia,GEO,"Mar 26, 2020",73.0,,2020-03-26,,,
2860,Georgia,GEO,"Mar 27, 2020",79.0,,2020-03-27,,,
2861,Georgia,GEO,"Mar 28, 2020",81.0,,2020-03-28,,,
2862,Georgia,GEO,"Mar 29, 2020",85.0,,2020-03-29,,,
2863,Georgia,GEO,"Mar 30, 2020",90.0,,2020-03-30,,,
2864,Georgia,GEO,"Mar 31, 2020",98.0,,2020-03-31,,,
2865,Georgia,GEO,"Apr 1, 2020",110.0,0.0,2020-04-01,,,
2866,Georgia,GEO,"Apr 2, 2020",115.0,1.0,2020-04-02,,,
2867,Germany,DEU,"Dec 31, 2019",0.0,,2019-12-31,,,
2868,Germany,DEU,"Jan 1, 2020",0.0,,2020-01-01,,,
2869,Germany,DEU,"Jan 2, 2020",0.0,,2020-01-02,,,
2870,Germany,DEU,"Jan 3, 2020",0.0,,2020-01-03,,,
2871,Germany,DEU,"Jan 4, 2020",0.0,,2020-01-04,,,
2872,Germany,DEU,"Jan 5, 2020",0.0,,2020-01-05,,,
2873,Germany,DEU,"Jan 6, 2020",0.0,,2020-01-06,,,
2874,Germany,DEU,"Jan 7, 2020",0.0,,2020-01-07,,,
2875,Germany,DEU,"Jan 8, 2020",0.0,,2020-01-08,,,
